Date,DJI,Gold,USD/JPY,,,,,
2013/2/25,13784.17,1586.20,94.22,,,,,
2013/2/26,13900.13,1615.20,92.40,,,,,
2013/2/27,14075.37,1595.20,92.11,,,,,
2013/2/28,14054.49,1577.70,92.30,,,,,
2013/3/1,14089.66,1571.90,92.58,,,,,
2013/3/4,14127.82,1572.10,93.56,,,,,
2013/3/5,14253.77,1574.60,93.40,,,,,
2013/3/6,14296.24,1574.60,93.29,,,,,
2013/3/7,14329.49,1574.80,93.93,,,,,
2013/3/8,14397.07,1576.60,94.93,,,,,
2013/3/11,14447.29,1577.80,96.17,,,,,
2013/3/12,14450.06,1591.50,96.62,,,,,
2013/3/13,14455.28,1588.30,95.82,,,,,
2013/3/14,14539.14,1590.60,96.02,,,,,
2013/3/15,14514.11,1592.50,95.96,,,,,
2013/3/18,14452.06,1604.60,94.89,,,,,
2013/3/19,14455.82,1611.30,95.34,,,,,
2013/3/20,14511.73,1607.50,95.05,,,,,
2013/3/21,14421.49,1613.80,95.96,,,,,
2013/3/22,14512.03,1606.20,94.91,,,,,
2013/3/25,14447.75,1604.60,94.83,,,,,
2013/3/26,14559.65,1595.80,93.96,,,,,
2013/3/27,14526.16,1606.20,94.64,,,,,
2013/3/28,14578.54,1594.80,94.32,,,,,
2013/4/1,14572.85,1600.00,94.28,,,,,
2013/4/2,14662.01,1575.10,93.18,,,,,
2013/4/3,14550.35,1552.80,93.36,,,,,
2013/4/4,14606.11,1551.80,92.89,,,,,
2013/4/5,14565.25,1575.40,96.44,,,,,
2013/4/8,14613.48,1572.00,98.75,,,,,
2013/4/9,14673.46,1586.20,99.28,,,,,
2013/4/10,14802.24,1558.30,98.95,,,,,
2013/4/11,14865.14,1564.30,99.67,,,,,
2013/4/12,14865.06,1501.00,99.62,,,,,
2013/4/15,14599.20,1360.60,98.41,,,,,
2013/4/16,14756.78,1386.80,96.80,,,,,
2013/4/17,14618.59,1382.20,97.61,,,,,
2013/4/18,14537.14,1392.00,98.03,,,,,
2013/4/19,14547.51,1395.30,98.20,,,,,
2013/4/22,14567.17,1421.00,99.80,,,,,
2013/4/23,14719.46,1408.60,99.16,,,,,
2013/4/24,14676.30,1423.40,99.68,,,,,
2013/4/25,14700.80,1461.80,99.42,,,,,
2013/4/26,14712.55,1453.60,99.34,,,,,
2013/4/29,14818.75,1467.40,97.84,,,,,
2013/4/30,14839.80,1472.20,97.86,,,,,
2013/5/1,14700.95,1446.30,97.27,,,,,
2013/5/2,14831.58,1467.70,97.13,,,,,
2013/5/3,14973.96,1464.30,97.95,,,,,
2013/5/6,14968.89,1468.10,99.10,,,,,
2013/5/7,15056.20,1449.00,99.34,,,,,
2013/5/8,15105.12,1473.90,98.78,,,,,
2013/5/9,15082.62,1468.80,98.88,,,,,
2013/5/10,15118.49,1436.80,100.76,,,,,
2013/5/13,15091.68,1434.50,101.92,,,,,
2013/5/14,15215.25,1424.70,101.67,,,,,
2013/5/15,15275.69,1396.50,102.21,,,,,
2013/5/16,15233.22,1387.10,102.26,,,,,
2013/5/17,15354.40,1364.90,102.14,,,,,
2013/5/20,15335.28,1384.30,102.70,,,,,
2013/5/21,15387.58,1377.80,102.17,,,,,
2013/5/22,15307.17,1367.60,102.44,,,,,
2013/5/23,15294.50,1392.00,103.18,,,,,
2013/5/24,15303.10,1386.80,102.41,,,,,
2013/5/28,15409.39,1379.10,101.11,,,,,
2013/5/29,15302.80,1391.30,102.45,,,,,
2013/5/30,15324.53,1411.50,100.92,,,,,
2013/5/31,15115.57,1392.60,101.10,,,,,
2013/6/3,15254.03,1411.70,100.48,,,,,
2013/6/4,15177.54,1397.10,99.74,,,,,
2013/6/5,14960.59,1398.40,100.25,,,,,
2013/6/6,15040.62,1415.70,98.95,,,,,
2013/6/7,15248.12,1383.00,97.33,,,,,
2013/6/10,15238.59,1386.20,98.24,,,,,
2013/6/11,15122.02,1377.00,98.85,,,,,
2013/6/12,14995.23,1391.80,96.10,,,,,
2013/6/13,15176.08,1377.60,95.93,,,,,
2013/6/14,15070.18,1387.30,95.49,,,,,
2013/6/17,15179.85,1382.80,94.24,,,,,
2013/6/18,15318.23,1366.60,94.68,,,,,
2013/6/19,15112.19,1373.60,95.52,,,,,
2013/6/20,14758.32,1285.90,96.59,,,,,
2013/6/21,14799.40,1291.60,97.14,,,,,
2013/6/24,14659.56,1276.80,98.42,,,,,
2013/6/25,14760.31,1274.80,97.53,,,,,
2013/6/26,14910.14,1229.60,98.15,,,,,
2013/6/27,15024.49,1211.40,97.77,,,,,
2013/6/28,14909.60,1223.80,98.48,,,,,
2013/7/1,14974.96,1255.90,99.38,,,,,
2013/7/2,14932.41,1243.60,99.66,,,,,
2013/7/3,14988.37,1252.10,100.73,,,,,
2013/7/5,15135.84,1212.90,100.22,,,,,
2013/7/8,15224.69,1234.90,101.39,,,,,
2013/7/9,15300.34,1245.90,100.85,,,,,
2013/7/10,15291.66,1247.40,101.15,,,,,
2013/7/11,15460.92,1280.10,98.55,,,,,
2013/7/12,15464.30,1277.80,99.04,,,,,
2013/7/15,15484.26,1283.80,99.20,,,,,
2013/7/16,15451.85,1290.80,99.95,,,,,
2013/7/17,15470.52,1277.90,99.16,,,,,
2013/7/18,15548.54,1284.60,99.66,,,,,
2013/7/19,15543.74,1293.30,100.52,,,,,
2013/7/22,15545.55,1336.40,100.39,,,,,
2013/7/23,15567.74,1335.10,99.32,,,,,
2013/7/24,15542.24,1319.70,99.50,,,,,
2013/7/25,15555.61,1329.00,100.45,,,,,
2013/7/26,15558.83,1321.70,99.28,,,,,
2013/7/29,15521.97,1328.40,97.96,,,,,
2013/7/30,15520.59,1324.00,98.04,,,,,
2013/7/31,15499.54,1312.40,98.02,,,,,
2013/8/1,15628.02,1311.00,97.83,,,,,
2013/8/2,15658.36,1310.60,99.42,,,,,
2013/8/5,15612.13,1302.60,98.93,,,,,
2013/8/6,15518.74,1283.20,98.23,,,,,
2013/8/7,15470.67,1286.10,97.31,,,,,
2013/8/8,15498.32,1310.70,96.57,,,,,
2013/8/9,15425.51,1312.90,96.74,,,,,
2013/8/12,15419.68,1334.70,96.04,,,,,
2013/8/13,15451.01,1321.20,97.20,,,,,
2013/8/14,15337.66,1334.00,98.15,,,,,
2013/8/15,15112.19,1361.60,97.85,,,,,
2013/8/16,15081.47,1371.70,97.06,,,,,
2013/8/19,15010.74,1366.20,97.67,,,,,
2013/8/20,15002.99,1373.10,97.58,,,,,
2013/8/21,14897.55,1370.60,97.31,,,,,
2013/8/22,14963.74,1371.20,97.81,,,,,
2013/8/23,15010.51,1395.70,98.88,,,,,
2013/8/26,14946.46,1393.00,98.71,,,,,
2013/8/27,14776.13,1420.60,98.26,,,,,
2013/8/28,14824.51,1419.00,96.89,,,,,
2013/8/29,14840.95,1412.90,97.73,,,,,
2013/8/30,14810.31,1396.10,98.29,,,,,
2013/9/3,14833.96,1412.00,99.57,,,,,
2013/9/4,14930.87,1389.90,99.55,,,,,
2013/9/5,14937.48,1373.10,99.73,,,,,
2013/9/6,14922.50,1386.70,100.12,,,,,
2013/9/9,15063.12,1386.80,99.98,,,,,
2013/9/10,15191.06,1364.10,99.72,,,,,
2013/9/11,15326.60,1363.90,100.29,,,,,
2013/9/12,15300.64,1330.40,99.83,,,,,
2013/9/13,15376.06,1308.40,99.58,,,,,
2013/9/16,15494.78,1317.90,99.01,,,,,
2013/9/17,15529.73,1309.50,99.07,,,,,
2013/9/18,15676.94,1307.80,99.13,,,,,
2013/9/19,15636.55,1369.40,98.21,,,,,
2013/9/20,15451.09,1332.50,99.39,,,,,
2013/9/23,15401.38,1326.90,99.28,,,,,
2013/9/24,15334.59,1316.00,98.74,,,,,
2013/9/25,15273.26,1335.90,98.75,,,,,
2013/9/26,15328.30,1323.60,98.43,,,,,
2013/9/27,15258.24,1338.40,98.90,,,,,
2013/9/30,15129.67,1326.50,97.83,,,,,
2013/10/1,15191.70,1286.00,98.40,,,,,
2013/10/2,15133.14,1320.60,97.93,,,,,
2013/10/3,14996.48,1317.40,97.30,,,,,
2013/10/4,15072.58,1309.70,97.26,,,,,
2013/10/7,14936.24,1324.80,97.29,,,,,
2013/10/9,14802.98,1306.90,96.90,,,,,
2013/10/10,15126.07,1296.60,97.48,,,,,
2013/10/11,15237.11,1268.00,98.18,,,,,
2013/10/14,15301.26,1276.40,98.31,,,,,
2013/10/15,15168.01,1273.00,98.65,,,,,
2013/10/16,15373.83,1282.00,98.54,,,,,
2013/10/17,15371.65,1322.70,98.94,,,,,
2013/10/18,15399.65,1314.40,97.99,,,,,
2013/10/21,15392.20,1315.70,97.93,,,,,
2013/10/22,15467.66,1342.50,98.19,,,,,
2013/10/23,15413.33,1333.90,98.13,,,,,
2013/10/24,15509.21,1350.20,97.42,,,,,
2013/10/25,15570.28,1352.40,97.39,,,,,
2013/10/28,15568.93,1352.00,97.57,,,,,
2013/10/29,15680.35,1345.20,97.62,,,,,
2013/10/30,15618.76,1349.00,98.19,,,,,
2013/10/31,15545.75,1323.60,98.51,,,,,
2013/11/1,15615.55,1313.10,98.32,,,,,
2013/11/4,15639.12,1314.60,98.69,,,,,
2013/11/5,15618.22,1308.00,98.63,,,,,
2013/11/6,15746.88,1317.70,98.46,,,,,
2013/11/7,15593.98,1308.40,98.65,,,,,
2013/11/8,15761.78,1284.50,98.17,,,,,
2013/11/11,15783.10,1281.00,99.20,,,,,
2013/11/12,15750.67,1271.10,99.14,,,,,
2013/11/13,15821.63,1268.30,99.62,,,,,
2013/11/14,15876.22,1286.20,99.22,,,,,
2013/11/15,15961.70,1287.30,100.24,,,,,
2013/11/18,15976.02,1272.20,100.35,,,,,
2013/11/19,15967.03,1273.40,99.86,,,,,
2013/11/20,15900.82,1257.90,100.18,,,,,
2013/11/21,16009.99,1243.50,100.21,,,,,
2013/11/22,16064.77,1244.00,101.32,,,,,
2013/11/25,16072.54,1241.10,101.29,,,,,
2013/11/26,16072.80,1241.40,101.35,,,,,
2013/11/27,16097.33,1237.80,101.23,,,,,
2013/11/29,16086.41,1250.60,102.29,,,,,
2013/12/2,16008.77,1222.30,102.47,,,,,
2013/12/3,15914.62,1221.70,102.93,,,,,
2013/12/4,15889.77,1248.20,102.35,,,,,
2013/12/5,15821.51,1233.20,102.40,,,,,
2013/12/6,16020.20,1230.30,101.74,,,,,
2013/12/9,16025.53,1235.30,103.13,,,,,
2013/12/10,15973.13,1262.40,103.27,,,,,
2013/12/11,15843.53,1258.50,102.80,,,,,
2013/12/12,15739.43,1226.00,102.51,,,,,
2013/12/13,15755.36,1235.70,103.54,,,,,
2013/12/16,15884.57,1245.50,103.27,,,,,
2013/12/17,15875.26,1231.20,103.03,,,,,
2013/12/18,16167.97,1236.10,102.62,,,,,
2013/12/19,16179.08,1195.00,104.21,,,,,
2013/12/20,16221.14,1205.10,104.28,,,,,
2013/12/23,16294.61,1198.40,104.03,,,,,
2013/12/24,16357.55,1205.10,104.18,,,,,
2013/12/26,16479.88,1214.10,104.52,,,,,
2013/12/27,16478.41,1216.10,104.88,,,,,
2013/12/30,16504.29,1203.10,105.32,,,,,
2013/12/31,16576.66,1201.90,104.93,,,,,
2014/1/2,16441.35,1225.00,105.32,,,,,
2014/1/3,16469.99,1238.40,104.83,,,,,
2014/1/6,16425.10,1237.80,104.91,,,,,
2014/1/7,16530.94,1229.40,104.21,,,,,
2014/1/8,16462.74,1225.30,104.71,,,,,
2014/1/9,16444.76,1229.30,104.84,,,,,
2014/1/10,16437.05,1246.70,104.83,,,,,
2014/1/13,16257.94,1250.90,103.95,,,,,
2014/1/14,16373.86,1245.20,103.12,,,,,
2014/1/15,16481.94,1238.10,104.18,,,,,
2014/1/16,16417.01,1240.00,104.57,,,,,
2014/1/17,16458.56,1251.70,104.29,,,,,
2014/1/21,16414.44,1242.30,104.22,,,,,
2014/1/22,16373.34,1239.00,104.22,,,,,
2014/1/23,16197.35,1262.60,104.64,,,,,
2014/1/24,15879.11,1264.50,103.37,,,,,
2014/1/27,15837.88,1263.60,102.05,,,,,
2014/1/28,15928.56,1251.00,102.66,,,,,
2014/1/29,15738.79,1262.20,103.23,,,,,
2014/1/30,15848.61,1242.20,102.30,,,,,
2014/1/31,15698.85,1240.10,102.76,,,,,
2014/2/3,15372.80,1260.40,102.19,,,,,
2014/2/4,15445.24,1251.70,101.14,,,,,
2014/2/5,15440.23,1257.30,101.69,,,,,
2014/2/6,15628.53,1257.60,101.47,,,,,
2014/2/7,15794.08,1263.30,102.04,,,,,
2014/2/10,15801.79,1274.80,102.52,,,,,
2014/2/11,15994.77,1290.10,102.13,,,,,
2014/2/12,15963.94,1295.30,102.52,,,,,
2014/2/13,16027.59,1300.40,102.47,,,,,
2014/2/14,16154.39,1319.00,102.19,,,,,
2014/2/18,16130.40,1324.70,102.06,,,,,
2014/2/19,16040.56,1320.60,102.33,,,,,
2014/2/20,16133.23,1317.10,102.31,,,,,
2014/2/21,16103.30,1323.90,102.31,,,,,
2014/2/24,16207.14,1338.30,102.51,,,,,
2014/2/25,16179.66,1343.00,102.48,,,,,
2014/2/26,16198.41,1328.20,102.15,,,,,
2014/2/27,16272.65,1331.60,102.30,,,,,
2014/2/28,16321.71,1321.40,102.11,,,,,
2014/3/3,16168.03,1350.10,101.31,,,,,
2014/3/4,16395.88,1337.80,101.41,,,,,
2014/3/5,16360.18,1340.20,102.18,,,,,
2014/3/6,16421.89,1351.70,102.37,,,,,
2014/3/7,16452.72,1338.10,103.03,,,,,
2014/3/10,16418.68,1341.40,103.19,,,,,
2014/3/11,16351.25,1346.50,103.24,,,,,
2014/3/12,16340.08,1370.30,102.84,,,,,
2014/3/13,16108.89,1372.20,102.78,,,,,
2014/3/14,16065.67,1379.00,101.78,,,,,
2014/3/17,16247.22,1372.90,101.33,,,,,
2014/3/18,16336.19,1359.00,101.86,,,,,
2014/3/19,16222.17,1341.40,101.44,,,,,
2014/3/20,16331.05,1330.50,102.47,,,,,
2014/3/21,16302.77,1336.00,102.41,,,,,
2014/3/24,16276.69,1311.20,102.24,,,,,
2014/3/25,16367.88,1311.40,102.21,,,,,
2014/3/26,16268.99,1303.40,102.29,,,,,
2014/3/27,16264.23,1294.70,101.90,,,,,
2014/3/28,16323.06,1293.80,102.15,,,,,
2014/3/31,16457.66,1283.40,102.89,,,,,
2014/4/1,16532.61,1279.60,103.21,,,,,
2014/4/2,16573.00,1290.50,103.63,,,,,
2014/4/3,16572.55,1284.40,103.87,,,,,
2014/4/4,16412.71,1303.20,103.90,,,,,
2014/4/7,16245.87,1298.00,103.32,,,,,
2014/4/8,16256.14,1308.70,103.07,,,,,
2014/4/9,16437.18,1305.50,101.96,,,,,
2014/4/10,16170.22,1320.10,102.11,,,,,
2014/4/11,16026.75,1318.70,101.38,,,,,
2014/4/14,16173.24,1327.20,101.44,,,,,
2014/4/15,16262.56,1300.00,101.90,,,,,
2014/4/16,16424.85,1303.10,101.88,,,,,
2014/4/17,16408.54,1293.40,102.20,,,,,
2014/4/21,16449.25,1288.00,102.56,,,,,
2014/4/22,16514.37,1280.60,102.67,,,,,
2014/4/23,16501.65,1284.20,102.62,,,,,
2014/4/24,16501.65,1290.50,102.48,,,,,
2014/4/25,16361.46,1300.70,102.30,,,,,
2014/4/28,16448.74,1298.90,102.11,,,,,
2014/4/29,16535.37,1296.00,102.52,,,,,
2014/4/30,16580.84,1295.60,102.56,,,,,
2014/5/1,16558.87,1283.10,102.22,,,,,
2014/5/2,16512.89,1302.60,102.27,,,,,
2014/5/5,16530.55,1309.00,102.20,,,,,
2014/5/6,16401.02,1308.30,102.14,,,,,
2014/5/7,16518.54,1288.60,101.69,,,,,
2014/5/8,16550.97,1287.40,101.87,,,,,
2014/5/9,16583.34,1287.30,101.59,,,,,
2014/5/12,16695.47,1295.60,101.90,,,,,
2014/5/13,16715.44,1294.60,102.18,,,,,
2014/5/14,16613.97,1305.70,102.23,,,,,
2014/5/15,16446.81,1293.50,101.82,,,,,
2014/5/16,16491.31,1293.30,101.50,,,,,
2014/5/19,16511.86,1293.70,101.54,,,,,
2014/5/20,16374.31,1294.50,101.50,,,,,
2014/5/21,16533.06,1288.00,101.26,,,,,
2014/5/22,16543.08,1294.90,101.42,,,,,
2014/5/23,16606.27,1291.60,101.76,,,,,
2014/5/27,16675.50,1265.40,101.89,,,,,
2014/5/28,16633.18,1259.30,101.98,,,,,
2014/5/29,16698.74,1256.30,101.73,,,,,
2014/5/30,16717.17,1245.60,101.72,,,,,
2014/6/2,16743.63,1243.70,101.88,,,,,
2014/6/3,16722.34,1244.30,102.42,,,,,
2014/6/4,16737.53,1244.00,102.54,,,,,
2014/6/5,16836.11,1253.00,102.68,,,,,
2014/6/6,16924.28,1252.10,102.42,,,,,
2014/6/9,16943.10,1253.50,102.48,,,,,
2014/6/10,16945.92,1259.80,102.48,,,,,
2014/6/11,16843.88,1260.80,102.31,,,,,
2014/6/12,16734.19,1273.60,102.00,,,,,
2014/6/13,16775.74,1273.70,101.70,,,,,
2014/6/16,16781.01,1274.90,101.97,,,,,
2014/6/17,16808.49,1271.70,101.87,,,,,
2014/6/18,16906.62,1272.40,102.17,,,,,
2014/6/19,16921.46,1313.70,101.89,,,,,
2014/6/20,16947.08,1316.20,101.93,,,,,
2014/6/23,16937.26,1318.00,102.07,,,,,
2014/6/24,16818.13,1320.90,101.87,,,,,
2014/6/25,16867.51,1322.20,101.91,,,,,
2014/6/26,16846.13,1316.10,101.80,,,,,
2014/6/27,16851.84,1319.00,101.64,,,,,
2014/6/30,16826.60,1321.80,101.44,,,,,
2014/7/1,16956.07,1326.40,101.29,,,,,
2014/7/2,16976.24,1330.70,101.54,,,,,
2014/7/3,17068.26,1320.40,101.83,,,,,
2014/7/7,17024.21,1316.50,102.11,,,,,
2014/7/8,16906.62,1316.00,101.80,,,,,
2014/7/9,16985.61,1323.80,101.46,,,,,
2014/7/10,16915.07,1338.70,101.54,,,,,
2014/7/11,16943.81,1337.00,101.28,,,,,
2014/7/14,17055.42,1306.30,101.37,,,,,
2014/7/15,17060.68,1296.90,101.52,,,,,
2014/7/16,17138.20,1299.60,101.66,,,,,
2014/7/17,16976.81,1316.70,101.63,,,,,
2014/7/18,17100.18,1309.20,101.23,,,,,
2014/7/21,17051.73,1313.70,101.34,,,,,
2014/7/22,17113.54,1306.10,101.40,,,,,
2014/7/23,17086.63,1304.50,101.47,,,,,
2014/7/24,17083.80,1290.60,101.52,,,,,
2014/7/25,16960.57,1303.10,101.76,,,,,
2014/7/28,16982.59,1303.30,101.75,,,,,
2014/7/29,16912.11,1298.30,101.81,,,,,
2014/7/30,16880.36,1294.90,102.08,,,,,
2014/7/31,16563.30,1281.30,102.84,,,,,
2014/8/1,16493.37,1293.60,102.77,,,,,
2014/8/4,16569.28,1287.70,102.56,,,,,
2014/8/5,16429.47,1284.00,102.54,,,,,
2014/8/6,16443.34,1306.70,102.59,,,,,
2014/8/7,16368.27,1310.80,102.11,,,,,
2014/8/8,16553.93,1308.90,102.13,,,,,
2014/8/11,16569.98,1308.50,102.15,,,,,
2014/8/12,16560.54,1308.80,102.21,,,,,
2014/8/13,16651.80,1312.80,102.28,,,,,
2014/8/14,16713.58,1313.90,102.41,,,,,
2014/8/15,16662.91,1304.50,102.50,,,,,
2014/8/18,16838.74,1297.70,102.41,,,,,
2014/8/19,16919.59,1295.10,102.61,,,,,
2014/8/20,16979.13,1293.40,102.91,,,,,
2014/8/21,17039.49,1273.70,103.70,,,,,
2014/8/22,17001.22,1278.60,103.85,,,,,
2014/8/25,17076.87,1277.30,104.20,,,,,
2014/8/26,17106.70,1283.80,104.07,,,,,
2014/8/27,17122.01,1281.90,104.09,,,,,
2014/8/28,17079.57,1288.70,103.88,,,,,
2014/8/29,17098.45,1285.80,103.70,,,,,
2014/9/2,17067.56,1263.70,104.34,,,,,
2014/9/3,17078.28,1268.90,105.24,,,,,
2014/9/4,17069.58,1265.10,104.87,,,,,
2014/9/5,17137.36,1265.80,105.58,,,,,
2014/9/8,17111.42,1252.70,105.18,,,,,
2014/9/9,17013.87,1246.80,106.16,,,,,
2014/9/10,17068.71,1243.50,106.12,,,,,
2014/9/11,17049.00,1237.40,106.83,,,,,
2014/9/12,16987.51,1229.90,107.11,,,,,
2014/9/15,17031.14,1233.60,107.33,,,,,
2014/9/16,17131.97,1235.20,107.14,,,,,
2014/9/17,17156.85,1234.40,107.15,,,,,
2014/9/18,17265.99,1225.70,108.52,,,,,
2014/9/19,17279.74,1215.30,108.80,,,,,
2014/9/22,17172.68,1216.80,108.94,,,,,
2014/9/23,17055.87,1221.00,108.75,,,,,
2014/9/24,17210.06,1218.60,108.54,,,,,
2014/9/25,16945.80,1221.20,109.32,,,,,
2014/9/26,17113.15,1214.10,108.61,,,,,
2014/9/29,17071.22,1217.50,109.41,,,,,
2014/9/30,17042.90,1210.50,109.39,,,,,
2014/10/1,16804.71,1214.60,109.66,,,,,
2014/10/2,16801.05,1214.20,109.02,,,,,
2014/10/3,17009.69,1192.20,108.52,,,,,
2014/10/6,16991.91,1206.70,109.80,,,,,
2014/10/7,16719.39,1211.70,108.87,,,,,
2014/10/8,16994.22,1205.30,108.07,,,,,
2014/10/9,16659.25,1224.60,108.13,,,,,
2014/10/10,16544.10,1221.00,107.83,,,,,
2014/10/13,16321.07,1229.30,107.34,,,,,
2014/10/14,16315.19,1233.60,107.06,,,,,
2014/10/15,16141.74,1244.10,107.31,,,,,
2014/10/16,16117.24,1240.50,105.98,,,,,
2014/10/17,16380.41,1238.30,106.40,,,,,
2014/10/20,16399.67,1244.00,107.14,,,,,
2014/10/21,16614.81,1251.00,106.91,,,,,
2014/10/22,16461.32,1244.80,107.02,,,,,
2014/10/23,16677.90,1228.50,107.15,,,,,
2014/10/24,16805.41,1231.20,108.16,,,,,
2014/10/27,16817.94,1229.10,108.20,,,,,
2014/10/28,17005.75,1229.20,107.84,,,,,
2014/10/29,16974.31,1224.30,108.11,,,,,
2014/10/30,17195.42,1198.10,108.85,,,,,
2014/10/31,17390.52,1171.10,109.21,,,,,
2014/11/3,17366.24,1169.40,112.84,,,,,
2014/11/4,17383.84,1167.40,113.65,,,,,
2014/11/5,17484.53,1145.40,113.48,,,,,
2014/11/6,17554.47,1142.30,114.65,,,,,
2014/11/7,17573.93,1169.60,115.18,,,,,
2014/11/10,17613.74,1159.60,114.53,,,,,
2014/11/11,17614.90,1162.80,114.75,,,,,
2014/11/12,17612.20,1158.90,115.72,,,,,
2014/11/13,17652.79,1161.10,115.57,,,,,
2014/11/14,17634.74,1185.00,115.82,,,,,
2014/11/17,17647.75,1183.00,116.90,,,,,
2014/11/18,17687.82,1196.70,116.65,,,,,
2014/11/19,17685.73,1193.60,116.87,,,,,
2014/11/20,17719.00,1190.70,118.15,,,,,
2014/11/21,17810.06,1197.50,118.24,,,,,
2014/11/24,17817.90,1195.50,117.74,,,,,
2014/11/25,17814.94,1197.10,118.45,,,,,
2014/11/26,17827.75,1196.60,117.80,,,,,
2014/11/28,17828.24,1175.20,117.84,,,,,
2014/12/1,17776.80,1218.00,118.86,,,,,
2014/12/2,17879.55,1199.20,118.31,,,,,
2014/12/3,17912.62,1208.50,119.19,,,,,
2014/12/4,17900.10,1207.50,119.86,,,,,
2014/12/5,17958.79,1190.10,119.81,,,,,
2014/12/8,17852.48,1194.70,121.56,,,,,
2014/12/9,17801.20,1231.50,120.65,,,,,
2014/12/10,17533.15,1228.90,119.34,,,,,
2014/12/11,17596.34,1225.10,117.71,,,,,
2014/12/12,17280.83,1222.00,119.01,,,,,
2014/12/15,17180.84,1207.20,118.17,,,,,
2014/12/16,17068.87,1193.90,117.74,,,,,
2014/12/17,17356.87,1194.30,116.61,,,,,
2014/12/18,17778.15,1194.70,118.80,,,,,
2014/12/19,17804.80,1195.90,118.94,,,,,
2014/12/22,17959.44,1179.70,119.50,,,,,
2014/12/23,18024.17,1177.90,120.15,,,,,
2014/12/24,18030.21,1173.50,120.69,,,,,
2014/12/26,18053.71,1195.30,120.37,,,,,
2014/12/29,18038.23,1181.70,120.42,,,,,
2014/12/30,17983.07,1200.20,120.63,,,,,
2014/12/31,17823.07,1183.90,119.46,,,,,
2015/1/2,17832.99,1186.00,119.87,,,,,
2015/1/5,17501.65,1203.90,120.43,,,,,
2015/1/6,17371.64,1219.30,119.43,,,,,
2015/1/7,17584.52,1210.60,118.67,,,,,
2015/1/8,17907.87,1208.40,119.29,,,,,
2015/1/9,17737.37,1216.00,119.79,,,,,
2015/1/12,17640.84,1232.70,118.21,,,,,
2015/1/13,17613.68,1234.30,118.33,,,,,
2015/1/14,17427.09,1234.40,117.79,,,,,
2015/1/15,17320.71,1264.70,117.39,,,,,
2015/1/16,17511.57,1276.90,116.13,,,,,
2015/1/20,17515.23,1294.20,117.71,,,,,
2015/1/21,17554.28,1293.70,118.65,,,,,
2015/1/22,17813.98,1300.70,117.86,,,,,
2015/1/23,17672.60,1292.60,118.75,,,,,
2015/1/26,17678.70,1279.40,117.36,,,,,
2015/1/27,17387.21,1291.70,118.52,,,,,
2015/1/28,17191.37,1285.90,117.78,,,,,
2015/1/29,17416.85,1254.60,117.59,,,,,
2015/1/30,17164.95,1278.50,118.25,,,,,
2015/2/2,17361.04,1276.20,117.18,,,,,
2015/2/3,17666.40,1259.70,117.57,,,,,
2015/2/4,17673.02,1263.80,117.65,,,,,
2015/2/5,17884.88,1262.00,117.29,,,,,
2015/2/6,17824.29,1233.90,117.54,,,,,
2015/2/9,17729.21,1240.80,118.97,,,,,
2015/2/10,17868.76,1231.60,118.56,,,,,
2015/2/11,17862.14,1219.00,119.36,,,,,
2015/2/12,17972.38,1220.10,120.17,,,,,
2015/2/13,18019.35,1226.50,118.92,,,,,
2015/2/17,18047.58,1208.10,118.49,,,,,
2015/2/18,18029.85,1199.70,119.21,,,,,
2015/2/19,17985.77,1207.10,118.69,,,,,
2015/2/20,18140.44,1204.40,118.99,,,,,
2015/2/23,18116.84,1200.30,119.08,,,,,
2015/2/24,18209.19,1196.90,118.90,,,,,
2015/2/25,18224.57,1201.00,118.89,,,,,
2015/2/26,18214.42,1209.60,118.82,,,,,
2015/2/27,18132.70,1212.60,119.38,,,,,
2015/3/2,18288.63,1207.70,119.83,,,,,
2015/3/3,18203.37,1204.00,120.20,,,,,
2015/3/4,18096.90,1200.60,119.64,,,,,
2015/3/5,18135.72,1195.90,119.65,,,,,
2015/3/6,17856.78,1164.10,120.04,,,,,
2015/3/9,17995.72,1166.40,120.74,,,,,
2015/3/10,17662.94,1160.10,121.41,,,,,
2015/3/11,17635.39,1150.70,121.04,,,,,
2015/3/12,17895.22,1152.10,121.41,,,,,
2015/3/13,17749.31,1152.60,121.32,,,,,
2015/3/16,17977.42,1153.30,121.34,,,,,
2015/3/17,17849.08,1148.30,121.37,,,,,
2015/3/18,18076.19,1151.40,121.28,,,,,
2015/3/19,17959.03,1169.10,120.06,,,,,
2015/3/20,18127.65,1184.80,120.76,,,,,
2015/3/23,18116.04,1188.00,120.03,,,,,
2015/3/24,18011.14,1191.70,119.75,,,,,
2015/3/25,17718.54,1197.30,119.79,,,,,
2015/3/26,17678.23,1205.10,119.52,,,,,
2015/3/27,17712.66,1199.80,119.18,,,,,
2015/3/30,17976.31,1184.80,119.25,,,,,
2015/3/31,17776.12,1183.10,120.01,,,,,
2015/4/1,17698.18,1208.10,120.02,,,,,
2015/4/2,17763.24,1200.90,119.57,,,,,
2015/4/6,17880.85,1218.60,118.82,,,,,
2015/4/7,17875.42,1210.60,119.48,,,,,
2015/4/8,17902.51,1203.10,120.29,,,,,
2015/4/9,17958.73,1193.60,120.09,,,,,
2015/4/10,18057.65,1204.60,120.55,,,,,
2015/4/13,17977.04,1199.30,120.21,,,,,
2015/4/14,18036.70,1192.80,120.06,,,,,
